TransactionID,Date,StoreLocation,ProductCategory,Quantity,UnitValue,TotalRevenue,DeliveryDelayDays,CustomerRating,SentimentLabel
TXN-110812,2024-07-05,Sydney CBD,Luxury Watches,1,15136.09,15136.09,0,3,Neutral
TXN-110813,2024-07-05,Online Flagship,Bracelets,2,1403.26,2806.52,1,4,Positive
TXN-110814,2024-07-05,Online Flagship,Earrings,1,927.57,927.57,4,4,Positive
TXN-110815,2024-07-05,Brisbane Queen St,Earrings,2,554.69,1109.38,0,4,Positive
TXN-110816,2024-07-05,Online Flagship,Necklaces & Pendants,1,1563.91,1563.91,3,4,Positive
TXN-110817,2024-07-05,Online Flagship,Luxury Watches,1,9034.33,9034.33,0,5,Positive
TXN-110818,2024-07-05,Sydney CBD,Necklaces & Pendants,1,2026.83,2026.83,0,5,Positive
TXN-110819,2024-07-05,Melbourne Chadstone,Earrings,1,898.95,898.95,0,4,Positive
TXN-110820,2024-07-05,Brisbane Queen St,Earrings,1,351.02,351.02,0,4,Positive
TXN-110821,2024-07-06,Sydney CBD,Earrings,2,1041.92,2083.84,0,4,Positive
TXN-110822,2024-07-06,Online Flagship,Bracelets,2,424.2,848.4,1,5,Positive
TXN-110823,2024-07-06,Sydney CBD,Bracelets,1,2546.43,2546.43,0,5,Positive
TXN-110824,2024-07-06,Perth Hay St,Necklaces & Pendants,1,1260.29,1260.29,0,3,Neutral
TXN-110825,2024-07-06,Brisbane Queen St,Luxury Watches,1,5635.89,5635.89,0,5,Positive
TXN-110826,2024-07-06,Sydney CBD,Necklaces & Pendants,1,3333.43,3333.43,0,5,Positive
TXN-110827,2024-07-06,Online Flagship,Bracelets,1,2867.55,2867.55,3,5,Positive
TXN-110828,2024-07-06,Online Flagship,Necklaces & Pendants,1,4187.69,4187.69,3,3,Neutral
TXN-110829,2024-07-06,Brisbane Queen St,Necklaces & Pendants,2,2699.82,5399.64,0,5,Positive
TXN-110830,2024-07-06,Sydney CBD,Earrings,1,1169.6,1169.6,0,4,Positive
TXN-110831,2024-07-06,Sydney CBD,Earrings,1,862.87,862.87,0,5,Positive
TXN-110832,2024-07-06,Melbourne Chadstone,Bracelets,1,1397.34,1397.34,0,4,Positive
TXN-110833,2024-07-06,Melbourne Chadstone,Necklaces & Pendants,1,677.93,677.93,0,5,Positive
TXN-110834,2024-07-06,Brisbane Queen St,Bracelets,2,1923.54,3847.08,0,4,Positive
TXN-110835,2024-07-06,Online Flagship,Necklaces & Pendants,2,4128.79,8257.58,3,3,Neutral
TXN-110836,2024-07-06,Brisbane Queen St,Bracelets,1,2129.48,2129.48,0,5,Positive
TXN-110837,2024-07-06,Online Flagship,Necklaces & Pendants,2,2977.26,5954.52,1,4,Positive
TXN-110838,2024-07-06,Perth Hay St,Bracelets,1,1140.57,1140.57,0,5,Positive
TXN-110839,2024-07-06,Brisbane Queen St,Bracelets,1,1553.14,1553.14,0,4,Positive
TXN-110840,2024-07-06,Online Flagship,Earrings,2,2397.94,4795.88,5,5,Positive
TXN-110841,2024-07-06,Brisbane Queen St,Earrings,2,1930.87,3861.74,0,5,Positive
TXN-110842,2024-07-06,Online Flagship,Bracelets,1,563.62,563.62,0,5,Positive
TXN-110843,2024-07-06,Melbourne Chadstone,Necklaces & Pendants,1,1251.47,1251.47,0,5,Positive
TXN-110844,2024-07-06,Sydney CBD,Necklaces & Pendants,1,2470.25,2470.25,0,5,Positive
TXN-110845,2024-07-06,Online Flagship,Bracelets,1,2583.32,2583.32,0,3,Neutral
TXN-110846,2024-07-06,Brisbane Queen St,Earrings,1,2301.67,2301.67,0,4,Positive
TXN-110847,2024-07-06,Online Flagship,Bracelets,3,1255.57,3766.71,0,5,Positive
TXN-110848,2024-07-06,Online Flagship,Earrings,1,686.15,686.15,4,5,Positive
TXN-110849,2024-07-06,Sydney CBD,Earrings,1,630.2,630.2,0,5,Positive
TXN-110850,2024-07-06,Brisbane Queen St,Engagement Rings,1,7457.48,7457.48,22,2,Negative
TXN-110851,2024-07-06,Melbourne Chadstone,Necklaces & Pendants,1,1141.11,1141.11,0,4,Positive
TXN-110852,2024-07-06,Perth Hay St,Earrings,1,520.21,520.21,0,5,Positive
TXN-110853,2024-07-06,Online Flagship,Necklaces & Pendants,1,2490.03,2490.03,5,5,Positive
TXN-110854,2024-07-06,Melbourne Chadstone,Necklaces & Pendants,1,3533.84,3533.84,0,5,Positive
TXN-110855,2024-07-06,Brisbane Queen St,Bracelets,1,1178.19,1178.19,0,5,Positive
TXN-110856,2024-07-06,Online Flagship,Earrings,1,1430.96,1430.96,1,5,Positive
TXN-110857,2024-07-06,Sydney CBD,Luxury Watches,2,24573.1,49146.2,0,3,Neutral
TXN-110858,2024-07-06,Online Flagship,Necklaces & Pendants,1,4178.65,4178.65,2,4,Positive
TXN-110859,2024-07-06,Perth Hay St,Necklaces & Pendants,1,1905.6,1905.6,0,5,Positive
TXN-110860,2024-07-06,Online Flagship,Bracelets,1,2305.06,2305.06,2,5,Positive
TXN-110861,2024-07-06,Melbourne Chadstone,Earrings,1,457.56,457.56,0,5,Positive
TXN-110862,2024-07-06,Sydney CBD,Necklaces & Pendants,1,3071.66,3071.66,0,3,Neutral
TXN-110863,2024-07-06,Brisbane Queen St,Necklaces & Pendants,1,2866.6,2866.6,0,4,Positive
TXN-110864,2024-07-06,Sydney CBD,Bracelets,1,2000.88,2000.88,0,4,Positive
TXN-110865,2024-07-06,Online Flagship,Earrings,1,663.05,663.05,3,4,Positive
TXN-110866,2024-07-06,Sydney CBD,Necklaces & Pendants,1,3481.53,3481.53,0,5,Positive
TXN-110867,2024-07-06,Online Flagship,Necklaces & Pendants,1,1425.48,1425.48,4,4,Positive
TXN-110868,2024-07-06,Brisbane Queen St,Necklaces & Pendants,3,4168.73,12506.189999999999,0,5,Positive
TXN-110869,2024-07-06,Melbourne Chadstone,Bracelets,1,630.46,630.46,0,5,Positive
TXN-110870,2024-07-06,Sydney CBD,Earrings,1,1965.77,1965.77,0,5,Positive
TXN-110871,2024-07-06,Perth Hay St,Necklaces & Pendants,1,2058.2,2058.2,0,4,Positive
TXN-110872,2024-07-06,Brisbane Queen St,Luxury Watches,1,10269.76,10269.76,0,5,Positive
TXN-110873,2024-07-06,Melbourne Chadstone,Luxury Watches,1,9687.73,9687.73,0,5,Positive
TXN-110874,2024-07-06,Online Flagship,Necklaces & Pendants,1,1986.57,1986.57,3,4,Positive
TXN-110875,2024-07-06,Melbourne Chadstone,Necklaces & Pendants,1,1430.59,1430.59,0,4,Positive
TXN-110876,2024-07-06,Melbourne Chadstone,Necklaces & Pendants,1,3871.33,3871.33,0,5,Positive
TXN-110877,2024-07-06,Brisbane Queen St,Bracelets,1,2031.74,2031.74,0,4,Positive
TXN-110878,2024-07-06,Sydney CBD,Bracelets,1,2552.69,2552.69,0,3,Neutral
TXN-110879,2024-07-06,Online Flagship,Necklaces & Pendants,1,1428.82,1428.82,4,5,Positive
TXN-110880,2024-07-07,Melbourne Chadstone,Necklaces & Pendants,1,1339.71,1339.71,0,4,Positive
TXN-110881,2024-07-07,Sydney CBD,Earrings,2,1365.32,2730.64,0,4,Positive
TXN-110882,2024-07-07,Melbourne Chadstone,Necklaces & Pendants,1,3333.24,3333.24,0,4,Positive
TXN-110883,2024-07-07,Perth Hay St,Luxury Watches,3,24382.19,73146.56999999999,0,5,Positive
TXN-110884,2024-07-07,Brisbane Queen St,Luxury Watches,1,11095.63,11095.63,0,5,Positive
TXN-110885,2024-07-07,Perth Hay St,Necklaces & Pendants,1,3947.96,3947.96,0,5,Positive
TXN-110886,2024-07-07,Sydney CBD,Engagement Rings,1,36236.96,36236.96,12,5,Positive
TXN-110887,2024-07-07,Melbourne Chadstone,Bracelets,1,418.12,418.12,0,3,Neutral
TXN-110888,2024-07-07,Online Flagship,Necklaces & Pendants,1,3357.8,3357.8,6,2,Negative
TXN-110889,2024-07-07,Sydney CBD,Engagement Rings,3,19618.72,58856.16,16,5,Positive
TXN-110890,2024-07-07,Online Flagship,Luxury Watches,1,15991.28,15991.28,4,4,Positive
TXN-110891,2024-07-07,Sydney CBD,Necklaces & Pendants,1,2875.51,2875.51,0,5,Positive
TXN-110892,2024-07-07,Online Flagship,Earrings,1,2205.39,2205.39,0,5,Positive
TXN-110893,2024-07-07,Melbourne Chadstone,Earrings,1,709.7,709.7,0,4,Positive
TXN-110894,2024-07-07,Perth Hay St,Necklaces & Pendants,1,3255.22,3255.22,0,4,Positive
TXN-110895,2024-07-07,Sydney CBD,Bracelets,2,1158.66,2317.32,0,3,Neutral
TXN-110896,2024-07-07,Sydney CBD,Earrings,1,2350.36,2350.36,0,5,Positive
TXN-110897,2024-07-07,Sydney CBD,Bracelets,1,2937.58,2937.58,0,4,Positive
TXN-110898,2024-07-07,Sydney CBD,Necklaces & Pendants,1,1493.04,1493.04,0,5,Positive
TXN-110899,2024-07-07,Melbourne Chadstone,Necklaces & Pendants,1,1921.52,1921.52,0,5,Positive
TXN-110900,2024-07-07,Brisbane Queen St,Necklaces & Pendants,1,2629.14,2629.14,0,4,Positive
TXN-110901,2024-07-07,Brisbane Queen St,Necklaces & Pendants,1,765.94,765.94,0,3,Neutral
TXN-110902,2024-07-07,Online Flagship,Necklaces & Pendants,1,2522.43,2522.43,3,5,Positive
TXN-110903,2024-07-07,Perth Hay St,Bracelets,1,1957.41,1957.41,0,5,Positive
TXN-110904,2024-07-07,Perth Hay St,Bracelets,1,2766.62,2766.62,0,5,Positive
TXN-110905,2024-07-07,Melbourne Chadstone,Luxury Watches,3,11050.7,33152.100000000006,0,3,Neutral
TXN-110906,2024-07-07,Brisbane Queen St,Bracelets,2,1024.57,2049.14,0,5,Positive
TXN-110907,2024-07-07,Melbourne Chadstone,Earrings,1,1469.33,1469.33,0,3,Neutral
TXN-110908,2024-07-07,Online Flagship,Engagement Rings,1,29509.02,29509.02,3,5,Positive
TXN-110909,2024-07-07,Sydney CBD,Necklaces & Pendants,1,3052.09,3052.09,0,5,Positive
TXN-110910,2024-07-07,Sydney CBD,Engagement Rings,1,34032.9,34032.9,24,1,Negative
TXN-110911,2024-07-07,Perth Hay St,Engagement Rings,1,10392.69,10392.69,13,4,Positive
TXN-110912,2024-07-07,Sydney CBD,Luxury Watches,1,24377.8,24377.8,0,5,Positive
TXN-110913,2024-07-07,Online Flagship,Necklaces & Pendants,1,2741.73,2741.73,1,3,Neutral
TXN-110914,2024-07-07,Online Flagship,Necklaces & Pendants,1,1631.59,1631.59,3,4,Positive
TXN-110915,2024-07-07,Sydney CBD,Luxury Watches,1,5493.41,5493.41,0,5,Positive
TXN-110916,2024-07-07,Sydney CBD,Necklaces & Pendants,1,887.45,887.45,0,5,Positive
TXN-110917,2024-07-07,Brisbane Queen St,Necklaces & Pendants,1,3198.7,3198.7,0,5,Positive
TXN-110918,2024-07-07,Perth Hay St,Necklaces & Pendants,1,4297.7,4297.7,0,4,Positive
TXN-110919,2024-07-07,Melbourne Chadstone,Luxury Watches,1,18949.23,18949.23,0,5,Positive
TXN-110920,2024-07-07,Online Flagship,Earrings,3,1924.71,5774.13,3,5,Positive
TXN-110921,2024-07-07,Brisbane Queen St,Engagement Rings,2,10985.44,21970.88,16,4,Positive
TXN-110922,2024-07-07,Melbourne Chadstone,Necklaces & Pendants,1,1753.88,1753.88,0,5,Positive
TXN-110923,2024-07-07,Sydney CBD,Bracelets,1,2726.97,2726.97,0,5,Positive
TXN-110924,2024-07-07,Online Flagship,Necklaces & Pendants,1,2503.28,2503.28,4,4,Positive
TXN-110925,2024-07-07,Sydney CBD,Necklaces & Pendants,1,657.98,657.98,0,5,Positive
TXN-110926,2024-07-07,Online Flagship,Engagement Rings,1,12882.77,12882.77,2,4,Positive
TXN-110927,2024-07-07,Melbourne Chadstone,Earrings,1,2236.95,2236.95,0,5,Positive
TXN-110928,2024-07-07,Brisbane Queen St,Bracelets,1,2526.53,2526.53,0,5,Positive
TXN-110929,2024-07-07,Online Flagship,Necklaces & Pendants,1,1244.01,1244.01,2,5,Positive
TXN-110930,2024-07-07,Online Flagship,Necklaces & Pendants,1,1484.93,1484.93,1,4,Positive
TXN-110931,2024-07-07,Melbourne Chadstone,Earrings,1,2376.0,2376.0,0,4,Positive
TXN-110932,2024-07-07,Sydney CBD,Engagement Rings,1,18797.88,18797.88,5,5,Positive
TXN-110933,2024-07-07,Online Flagship,Bracelets,1,764.9,764.9,0,5,Positive
TXN-110934,2024-07-07,Melbourne Chadstone,Necklaces & Pendants,1,2502.38,2502.38,0,4,Positive
TXN-110935,2024-07-07,Sydney CBD,Luxury Watches,1,14710.83,14710.83,0,4,Positive
TXN-110936,2024-07-07,Online Flagship,Necklaces & Pendants,1,4391.16,4391.16,3,5,Positive
TXN-110937,2024-07-07,Sydney CBD,Necklaces & Pendants,1,3389.94,3389.94,0,4,Positive
TXN-110938,2024-07-08,Sydney CBD,Necklaces & Pendants,1,2550.05,2550.05,0,5,Positive
TXN-110939,2024-07-08,Sydney CBD,Earrings,1,1225.52,1225.52,0,4,Positive
TXN-110940,2024-07-08,Perth Hay St,Necklaces & Pendants,3,2955.81,8867.43,0,3,Neutral
TXN-110941,2024-07-08,Perth Hay St,Necklaces & Pendants,1,2630.7,2630.7,0,4,Positive
TXN-110942,2024-07-08,Melbourne Chadstone,Necklaces & Pendants,1,3176.79,3176.79,0,5,Positive
TXN-110943,2024-07-08,Melbourne Chadstone,Earrings,1,1508.51,1508.51,0,4,Positive
TXN-110944,2024-07-08,Melbourne Chadstone,Necklaces & Pendants,1,4135.55,4135.55,0,4,Positive
TXN-110945,2024-07-08,Perth Hay St,Engagement Rings,2,5119.83,10239.66,12,5,Positive
TXN-110946,2024-07-08,Sydney CBD,Necklaces & Pendants,1,3013.89,3013.89,0,5,Positive
TXN-110947,2024-07-08,Online Flagship,Necklaces & Pendants,1,3671.5,3671.5,5,5,Positive
TXN-110948,2024-07-08,Sydney CBD,Bracelets,1,696.08,696.08,0,5,Positive
TXN-110949,2024-07-08,Online Flagship,Necklaces & Pendants,1,873.91,873.91,1,4,Positive
TXN-110950,2024-07-08,Sydney CBD,Luxury Watches,1,5592.03,5592.03,0,4,Positive
TXN-110951,2024-07-08,Online Flagship,Bracelets,1,2848.44,2848.44,2,5,Positive
TXN-110952,2024-07-08,Sydney CBD,Luxury Watches,1,23767.69,23767.69,0,4,Positive
TXN-110953,2024-07-08,Sydney CBD,Earrings,3,594.2,1782.6000000000001,0,5,Positive
TXN-110954,2024-07-08,Online Flagship,Earrings,1,1732.23,1732.23,2,5,Positive
TXN-110955,2024-07-08,Online Flagship,Necklaces & Pendants,1,2828.8,2828.8,4,5,Positive
TXN-110956,2024-07-08,Melbourne Chadstone,Necklaces & Pendants,1,1036.14,1036.14,0,3,Neutral
TXN-110957,2024-07-08,Online Flagship,Bracelets,1,1771.45,1771.45,2,5,Positive
TXN-110958,2024-07-08,Brisbane Queen St,Necklaces & Pendants,1,659.03,659.03,0,4,Positive
TXN-110959,2024-07-08,Online Flagship,Necklaces & Pendants,2,523.51,1047.02,5,5,Positive
TXN-110960,2024-07-08,Melbourne Chadstone,Necklaces & Pendants,1,1656.41,1656.41,0,5,Positive
TXN-110961,2024-07-08,Brisbane Queen St,Necklaces & Pendants,1,4176.97,4176.97,0,5,Positive
TXN-110962,2024-07-08,Brisbane Queen St,Necklaces & Pendants,1,2742.34,2742.34,0,5,Positive
TXN-110963,2024-07-08,Melbourne Chadstone,Luxury Watches,1,3691.93,3691.93,0,5,Positive
TXN-110964,2024-07-08,Online Flagship,Engagement Rings,1,6045.33,6045.33,1,5,Positive
TXN-110965,2024-07-08,Sydney CBD,Necklaces & Pendants,1,1076.77,1076.77,0,5,Positive
TXN-110966,2024-07-08,Sydney CBD,Necklaces & Pendants,1,1745.28,1745.28,0,4,Positive
TXN-110967,2024-07-08,Brisbane Queen St,Luxury Watches,3,6362.38,19087.14,0,5,Positive
TXN-110968,2024-07-08,Perth Hay St,Luxury Watches,1,7942.17,7942.17,0,4,Positive
TXN-110969,2024-07-08,Sydney CBD,Luxury Watches,2,7122.42,14244.84,0,4,Positive
TXN-110970,2024-07-08,Melbourne Chadstone,Necklaces & Pendants,1,3606.41,3606.41,0,3,Neutral
TXN-110971,2024-07-08,Online Flagship,Necklaces & Pendants,1,2118.22,2118.22,2,5,Positive
TXN-110972,2024-07-08,Sydney CBD,Luxury Watches,1,19593.16,19593.16,0,5,Positive
TXN-110973,2024-07-08,Perth Hay St,Earrings,1,975.03,975.03,0,4,Positive
TXN-110974,2024-07-08,Online Flagship,Luxury Watches,1,12908.19,12908.19,5,5,Positive
TXN-110975,2024-07-08,Melbourne Chadstone,Luxury Watches,1,16407.18,16407.18,0,5,Positive
TXN-110976,2024-07-08,Online Flagship,Bracelets,1,576.82,576.82,3,4,Positive
TXN-110977,2024-07-08,Online Flagship,Necklaces & Pendants,1,1509.5,1509.5,5,5,Positive
TXN-110978,2024-07-08,Brisbane Queen St,Luxury Watches,1,24190.58,24190.58,0,5,Positive
TXN-110979,2024-07-08,Brisbane Queen St,Bracelets,1,2625.38,2625.38,0,5,Positive
TXN-110980,2024-07-08,Perth Hay St,Luxury Watches,1,23424.92,23424.92,0,4,Positive
TXN-110981,2024-07-08,Brisbane Queen St,Bracelets,1,503.75,503.75,0,5,Positive
TXN-110982,2024-07-08,Online Flagship,Luxury Watches,1,15410.83,15410.83,1,3,Neutral
TXN-110983,2024-07-08,Melbourne Chadstone,Bracelets,1,1121.53,1121.53,0,5,Positive
TXN-110984,2024-07-08,Melbourne Chadstone,Luxury Watches,3,21588.55,64765.649999999994,0,5,Positive
TXN-110985,2024-07-08,Sydney CBD,Bracelets,1,2147.77,2147.77,0,4,Positive
TXN-110986,2024-07-08,Sydney CBD,Earrings,1,788.76,788.76,0,5,Positive
TXN-110987,2024-07-08,Sydney CBD,Luxury Watches,1,4968.77,4968.77,0,4,Positive
TXN-110988,2024-07-08,Online Flagship,Bracelets,3,2225.25,6675.75,5,4,Positive
TXN-110989,2024-07-08,Perth Hay St,Necklaces & Pendants,1,4218.78,4218.78,0,4,Positive
TXN-110990,2024-07-08,Perth Hay St,Earrings,1,1004.99,1004.99,0,5,Positive
TXN-110991,2024-07-08,Perth Hay St,Earrings,1,1253.03,1253.03,0,4,Positive
TXN-110992,2024-07-08,Online Flagship,Earrings,1,1912.46,1912.46,5,5,Positive
TXN-110993,2024-07-09,Brisbane Queen St,Necklaces & Pendants,1,2864.11,2864.11,0,5,Positive
TXN-110994,2024-07-09,Online Flagship,Bracelets,1,2008.39,2008.39,4,4,Positive
TXN-110995,2024-07-09,Melbourne Chadstone,Earrings,1,881.13,881.13,0,5,Positive
TXN-110996,2024-07-09,Online Flagship,Engagement Rings,1,8175.3,8175.3,3,5,Positive
TXN-110997,2024-07-09,Perth Hay St,Engagement Rings,1,19163.29,19163.29,12,4,Positive
TXN-110998,2024-07-09,Melbourne Chadstone,Earrings,1,1517.75,1517.75,0,4,Positive
TXN-110999,2024-07-09,Brisbane Queen St,Bracelets,1,2402.51,2402.51,0,5,Positive
TXN-111000,2024-07-09,Brisbane Queen St,Earrings,1,473.95,473.95,0,5,Positive
TXN-111001,2024-07-09,Sydney CBD,Necklaces & Pendants,1,1380.13,1380.13,0,5,Positive
TXN-111002,2024-07-09,Brisbane Queen St,Luxury Watches,1,7986.76,7986.76,0,5,Positive
TXN-111003,2024-07-09,Melbourne Chadstone,Earrings,1,1499.8,1499.8,0,5,Positive
TXN-111004,2024-07-09,Sydney CBD,Luxury Watches,1,13285.17,13285.17,0,4,Positive
TXN-111005,2024-07-09,Online Flagship,Necklaces & Pendants,1,3323.31,3323.31,5,3,Neutral
TXN-111006,2024-07-09,Perth Hay St,Earrings,1,2193.35,2193.35,0,5,Positive
TXN-111007,2024-07-09,Online Flagship,Necklaces & Pendants,1,2987.24,2987.24,3,5,Positive
TXN-111008,2024-07-09,Perth Hay St,Necklaces & Pendants,3,3984.98,11954.94,0,5,Positive
TXN-111009,2024-07-09,Melbourne Chadstone,Necklaces & Pendants,1,3132.43,3132.43,0,4,Positive
TXN-111010,2024-07-09,Brisbane Queen St,Necklaces & Pendants,1,2853.46,2853.46,0,5,Positive
TXN-111011,2024-07-09,Perth Hay St,Earrings,1,1486.11,1486.11,0,4,Positive
TXN-111012,2024-07-09,Online Flagship,Earrings,1,1403.8,1403.8,2,3,Neutral
TXN-111013,2024-07-09,Melbourne Chadstone,Earrings,1,674.2,674.2,0,5,Positive
TXN-111014,2024-07-09,Online Flagship,Engagement Rings,1,19783.9,19783.9,3,4,Positive
TXN-111015,2024-07-09,Online Flagship,Bracelets,1,2420.56,2420.56,2,5,Positive
TXN-111016,2024-07-09,Perth Hay St,Earrings,1,1502.94,1502.94,0,5,Positive
TXN-111017,2024-07-09,Online Flagship,Bracelets,1,1511.97,1511.97,3,4,Positive
TXN-111018,2024-07-09,Melbourne Chadstone,Bracelets,1,2843.79,2843.79,0,3,Neutral
TXN-111019,2024-07-09,Online Flagship,Necklaces & Pendants,1,581.51,581.51,3,5,Positive
TXN-111020,2024-07-09,Online Flagship,Bracelets,1,729.47,729.47,0,5,Positive
TXN-111021,2024-07-09,Sydney CBD,Necklaces & Pendants,1,4490.46,4490.46,0,4,Positive
TXN-111022,2024-07-09,Online Flagship,Necklaces & Pendants,1,976.48,976.48,6,2,Negative
TXN-111023,2024-07-09,Brisbane Queen St,Engagement Rings,1,21697.07,21697.07,15,4,Positive
TXN-111024,2024-07-09,Brisbane Queen St,Necklaces & Pendants,1,4177.84,4177.84,0,5,Positive
TXN-111025,2024-07-09,Brisbane Queen St,Earrings,1,1807.3,1807.3,0,5,Positive
TXN-111026,2024-07-09,Sydney CBD,Bracelets,2,1700.9,3401.8,0,4,Positive
TXN-111027,2024-07-09,Brisbane Queen St,Necklaces & Pendants,1,824.69,824.69,0,5,Positive
TXN-111028,2024-07-09,Online Flagship,Earrings,2,749.22,1498.44,6,3,Neutral
TXN-111029,2024-07-09,Sydney CBD,Bracelets,2,2457.41,4914.82,0,4,Positive
TXN-111030,2024-07-09,Melbourne Chadstone,Necklaces & Pendants,1,3268.5,3268.5,0,5,Positive
TXN-111031,2024-07-09,Sydney CBD,Luxury Watches,1,17462.8,17462.8,0,5,Positive
TXN-111032,2024-07-09,Melbourne Chadstone,Bracelets,1,1758.14,1758.14,0,4,Positive
TXN-111033,2024-07-09,Online Flagship,Earrings,1,937.74,937.74,0,4,Positive
TXN-111034,2024-07-09,Online Flagship,Earrings,1,1712.8,1712.8,4,3,Neutral
TXN-111035,2024-07-09,Online Flagship,Earrings,1,2383.95,2383.95,6,2,Negative
TXN-111036,2024-07-09,Perth Hay St,Engagement Rings,1,24651.51,24651.51,16,5,Positive
TXN-111037,2024-07-09,Melbourne Chadstone,Luxury Watches,1,22401.94,22401.94,0,5,Positive
TXN-111038,2024-07-09,Online Flagship,Necklaces & Pendants,1,3363.69,3363.69,5,5,Positive
TXN-111039,2024-07-09,Online Flagship,Necklaces & Pendants,1,3507.89,3507.89,5,4,Positive
TXN-111040,2024-07-09,Brisbane Queen St,Bracelets,1,738.02,738.02,0,5,Positive
TXN-111041,2024-07-09,Perth Hay St,Earrings,1,513.77,513.77,0,5,Positive
TXN-111042,2024-07-09,Online Flagship,Engagement Rings,1,14515.6,14515.6,4,5,Positive
TXN-111043,2024-07-09,Online Flagship,Necklaces & Pendants,1,2004.59,2004.59,4,3,Neutral
TXN-111044,2024-07-09,Melbourne Chadstone,Earrings,1,1702.94,1702.94,0,5,Positive
TXN-111045,2024-07-09,Online Flagship,Necklaces & Pendants,1,2090.37,2090.37,2,5,Positive
TXN-111046,2024-07-09,Sydney CBD,Engagement Rings,1,16000.67,16000.67,13,3,Neutral
TXN-111047,2024-07-09,Melbourne Chadstone,Necklaces & Pendants,1,4476.57,4476.57,0,5,Positive
TXN-111048,2024-07-10,Melbourne Chadstone,Necklaces & Pendants,1,2870.51,2870.51,0,4,Positive
TXN-111049,2024-07-10,Sydney CBD,Bracelets,1,622.14,622.14,0,4,Positive
TXN-111050,2024-07-10,Sydney CBD,Bracelets,1,497.7,497.7,0,4,Positive
TXN-111051,2024-07-10,Sydney CBD,Necklaces & Pendants,1,3783.18,3783.18,0,5,Positive
TXN-111052,2024-07-10,Perth Hay St,Necklaces & Pendants,1,2350.58,2350.58,0,4,Positive
TXN-111053,2024-07-10,Online Flagship,Earrings,1,2268.46,2268.46,4,4,Positive
TXN-111054,2024-07-10,Online Flagship,Necklaces & Pendants,1,3477.17,3477.17,5,5,Positive
TXN-111055,2024-07-10,Melbourne Chadstone,Necklaces & Pendants,1,3673.59,3673.59,0,5,Positive
TXN-111056,2024-07-10,Brisbane Queen St,Engagement Rings,1,11450.59,11450.59,10,3,Neutral
TXN-111057,2024-07-10,Online Flagship,Engagement Rings,1,15398.5,15398.5,2,5,Positive
TXN-111058,2024-07-10,Sydney CBD,Luxury Watches,1,19768.07,19768.07,0,4,Positive
TXN-111059,2024-07-10,Online Flagship,Earrings,1,2155.06,2155.06,5,5,Positive
TXN-111060,2024-07-10,Online Flagship,Luxury Watches,2,20822.11,41644.22,2,5,Positive
TXN-111061,2024-07-10,Sydney CBD,Luxury Watches,1,11458.56,11458.56,0,4,Positive
TXN-111062,2024-07-10,Online Flagship,Earrings,2,1601.78,3203.56,2,4,Positive
TXN-111063,2024-07-10,Online Flagship,Earrings,1,307.52,307.52,5,4,Positive
TXN-111064,2024-07-10,Sydney CBD,Engagement Rings,1,36287.19,36287.19,6,5,Positive
TXN-111065,2024-07-10,Sydney CBD,Earrings,1,1003.63,1003.63,0,5,Positive
TXN-111066,2024-07-10,Sydney CBD,Earrings,1,628.75,628.75,0,4,Positive
TXN-111067,2024-07-10,Melbourne Chadstone,Necklaces & Pendants,1,3603.9,3603.9,0,5,Positive
TXN-111068,2024-07-10,Brisbane Queen St,Bracelets,1,2249.3,2249.3,0,5,Positive
TXN-111069,2024-07-10,Brisbane Queen St,Engagement Rings,1,16069.1,16069.1,15,5,Positive
TXN-111070,2024-07-10,Melbourne Chadstone,Necklaces & Pendants,1,2093.14,2093.14,0,4,Positive
TXN-111071,2024-07-10,Online Flagship,Luxury Watches,1,18445.67,18445.67,2,5,Positive
TXN-111072,2024-07-10,Melbourne Chadstone,Necklaces & Pendants,1,595.42,595.42,0,4,Positive
TXN-111073,2024-07-10,Sydney CBD,Luxury Watches,1,26350.63,26350.63,0,4,Positive
TXN-111074,2024-07-10,Melbourne Chadstone,Earrings,1,2342.05,2342.05,0,5,Positive
